,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,576,42.46666667,32.9,38.2,48.8,49.93333333,37.96666667,21.7,30.73333333,10.3,1.766666667,38.26666667,34.63333333,27.36666667,15.96666667,22.96666667,29.96666667,25.1,23.3,14.06666667,3.5,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,582,42.5,32.9,38.2,48.8,49.9,37.96666667,21.7,30.56666667,10.23333333,1.766666667,38.63333333,34.63333333,27.36666667,15.96666667,22.96666667,29.96666667,25,23.26666667,14.03333333,3.466666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,588,39.76666667,35.83333333,33.2,46.8,54.9,35.96666667,23.1,32.36666667,10.93333333,1.733333333,36.93333333,32.86666667,28.1,18.96666667,19.96666667,30.96666667,22.93333333,26.46666667,13.2,5,,,
24,33,47,49,45,41,28,36,23,4,0,25,46,19,17,30,23,29,22,10,3,,594,40.16666667,35.83333333,33.2,46.8,54.9,35.96666667,23.06666667,32.26666667,10.9,1.733333333,37.16666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.9,26.46666667,13.13333333,4.966666667,,,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,600,40.36666667,35.83333333,33.2,46.8,54.9,35.96666667,23.06666667,32.2,10.9,1.733333333,37.46666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.9,26.46666667,13.1,4.966666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,606,40.53333333,35.83333333,33.2,46.8,54.9,35.96666667,23.03333333,32.16666667,10.86666667,1.733333333,37.63333333,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.9,26.43333333,13.1,4.966666667,,,
24,33,47,49,45,41,27,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,612,40.56666667,35.83333333,33.2,46.8,54.9,35.96666667,23.03333333,32.1,10.83333333,1.733333333,37.8,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.9,26.43333333,13.06666667,4.966666667,,,
24,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,,618,40.76666667,35.83333333,33.2,46.8,54.9,35.96666667,23.03333333,32.06666667,10.8,1.733333333,38.06666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.8,26.43333333,13.06666667,4.966666667,,,
24,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,624,41.16666667,35.83333333,33.2,46.8,54.9,35.96666667,23.03333333,32.06666667,10.8,1.733333333,38.36666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.8,26.4,13.06666667,4.933333333,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,630,41.33333333,35.83333333,33.2,46.8,54.9,35.93333333,23,32.06666667,10.8,1.733333333,38.53333333,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.76666667,26.33333333,13.06666667,4.9,,,
24,33,47,49,45,41,28,37,23,3,0,26,46,19,17,30,23,29,22,10,3,,636,41.53333333,35.83333333,33.2,46.8,54.9,35.93333333,23,31.96666667,10.8,1.733333333,38.66666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.7,26.3,13.06666667,4.9,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,642,41.9,35.83333333,33.2,46.8,54.9,35.93333333,22.96666667,31.93333333,10.8,1.7,39.06666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.7,26.3,13,4.9,,,
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,648,42,35.83333333,33.2,46.8,54.9,35.93333333,22.9,31.93333333,10.8,1.7,39.2,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.7,26.26666667,12.96666667,4.866666667,,,
24,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,654,42.13333333,35.83333333,33.2,46.8,54.9,35.93333333,22.86666667,31.93333333,10.76666667,1.7,39.26666667,32.83333333,28.1,18.96666667,19.96666667,30.96666667,22.7,26.23333333,12.96666667,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,660,37.46666667,39.7,32.23333333,46.76666667,53.9,33.93333333,27.86666667,30.33333333,12.26666667,1.666666667,34.53333333,36.76666667,28.13333333,18.93333333,19.96666667,30.96666667,21.43333333,27.63333333,13.76666667,4.866666667,,,
24,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,,666,37.66666667,39.7,32.23333333,46.76666667,53.9,33.93333333,27.8,30.26666667,12.26666667,1.666666667,34.73333333,36.76666667,28.13333333,18.93333333,19.96666667,30.96666667,21.43333333,27.6,13.7,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,672,37.9,39.7,32.23333333,46.76666667,53.9,33.93333333,27.73333333,30.26666667,12.26666667,1.666666667,34.93333333,36.73333333,28.13333333,18.93333333,19.96666667,30.96666667,21.4,27.6,13.66666667,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,,678,37.93333333,39.7,32.23333333,46.76666667,53.9,33.93333333,27.73333333,30.26666667,12.26666667,1.666666667,35.23333333,36.73333333,28.13333333,18.93333333,19.96666667,30.96666667,21.4,27.56666667,13.66666667,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,684,38.13333333,39.7,32.23333333,46.76666667,53.9,33.93333333,27.7,30.26666667,12.26666667,1.666666667,35.6,36.73333333,28.13333333,18.93333333,19.96666667,30.96666667,21.36666667,27.53333333,13.63333333,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,2,,690,38.3,39.63333333,32.23333333,46.76666667,53.9,33.93333333,27.56666667,30.23333333,12.23333333,1.666666667,35.86666667,36.73333333,28.13333333,18.9,19.96666667,30.93333333,21.33333333,27.43333333,13.6,4.866666667,,,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,696,38.33333333,39.63333333,32.23333333,46.76666667,53.86666667,33.93333333,27.43333333,30.2,12.23333333,1.666666667,36,36.73333333,28.13333333,18.9,19.96666667,30.93333333,21.26666667,27.4,13.6,4.866666667,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,702,38.36666667,39.63333333,32.23333333,46.76666667,53.86666667,33.93333333,27.36666667,30.13333333,12.2,1.666666667,36.3,36.73333333,28.13333333,18.86666667,19.96666667,30.93333333,21.26666667,27.36666667,13.6,4.833333333,,,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,708,37.6,40.6,32.23333333,46.76666667,53.86666667,33.93333333,27.36666667,30.1,12.16666667,1.666666667,36.46666667,36.73333333,28.13333333,18.86666667,19.96666667,30.93333333,21.26666667,27.36666667,13.56666667,4.833333333,,,
24,33,47,49,45,41,28,35,23,4,0,26,46,19,17,30,23,29,22,10,3,,714,37.73333333,40.6,32.23333333,46.76666667,53.86666667,33.93333333,27.36666667,30.06666667,12.13333333,1.666666667,36.7,36.73333333,28.13333333,18.86666667,19.96666667,30.93333333,21.26666667,27.3,13.46666667,4.833333333,,,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,720,37.96666667,40.56666667,32.23333333,46.76666667,53.86666667,33.93333333,27.33333333,30.03333333,12.1,1.666666667,36.83333333,36.73333333,28.13333333,18.86666667,19.96666667,30.93333333,21.26666667,27.26666667,13.43333333,4.8,,,
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,726,38.26666667,40.56666667,32.23333333,46.76666667,53.86666667,33.93333333,27.23333333,30.03333333,12.03333333,1.666666667,37.13333333,36.73333333,28.13333333,18.86666667,19.96666667,30.93333333,21.26666667,27.26666667,13.4,4.8,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,732,38.36666667,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.3,30.63333333,13.33333333,1.666666667,37.43333333,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.76666667,28.13333333,11.76666667,7.066666667,,,
30,33,47,49,45,41,28,37,21,4,0,26,46,19,17,30,23,29,22,10,3,,738,38.63333333,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.3,30.6,13.33333333,1.666666667,37.6,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.73333333,28.06666667,11.76666667,7.066666667,,,
30,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,2,,744,38.76666667,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.16666667,30.56666667,13.3,1.666666667,37.76666667,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.73333333,28.03333333,11.7,7.033333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,,750,39.03333333,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.16666667,30.56666667,13.26666667,1.666666667,37.86666667,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.73333333,28.03333333,11.7,7.033333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,756,39.23333333,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.13333333,30.43333333,13.26666667,1.666666667,38.03333333,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.7,27.93333333,11.7,7.033333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,762,39.43333333,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.13333333,30.4,13.23333333,1.633333333,38.16666667,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.7,27.93333333,11.7,7,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,768,39.5,40.6,29.23333333,47.8,48.83333333,37.93333333,28.1,30.4,13.23333333,1.633333333,38.23333333,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.7,27.93333333,11.7,7,,,
30,33,47,49,45,41,28,36,23,4,0,25,46,19,17,30,23,29,22,10,3,,774,39.63333333,40.56666667,29.23333333,47.8,48.83333333,37.93333333,28.06666667,30.3,13.23333333,1.633333333,38.4,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.7,27.86666667,11.66666667,7,,,
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,780,39.76666667,40.63333333,29.23333333,47.8,48.83333333,37.93333333,28.03333333,30.2,13.16666667,1.633333333,38.6,33.73333333,26.1,23.83333333,17.96666667,29.93333333,22.7,27.83333333,11.66666667,6.966666667,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,786,39.83333333,40.7,29.23333333,47.8,48.83333333,37.93333333,28,30.13333333,13.16666667,1.633333333,38.8,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.7,27.8,11.63333333,6.966666667,,,
30,33,47,49,45,41,27,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,792,39.93333333,40.8,29.23333333,47.8,48.83333333,37.93333333,27.96666667,30.06666667,13.16666667,1.633333333,39.03333333,33.76666667,26.1,23.83333333,17.96666667,29.93333333,22.66666667,27.7,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,,798,40.06666667,40.83333333,29.23333333,47.8,48.83333333,37.93333333,27.96666667,29.96666667,13.16666667,1.633333333,39.16666667,33.86666667,26.1,23.83333333,17.96666667,29.93333333,22.63333333,27.63333333,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,804,40.1,40.9,28.23333333,45.8,46.9,40.9,29.3,29.86666667,13.86666667,1.633333333,39.46666667,33.9,24.13333333,24.83333333,18.93333333,27.93333333,24.6,27.6,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,810,40.2,40.96666667,28.23333333,45.8,46.9,40.9,29.23333333,29.83333333,13.86666667,1.6,39.73333333,34,24.13333333,24.83333333,18.93333333,27.93333333,24.56666667,27.6,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,37,23,3,0,26,46,19,17,30,23,29,22,10,3,,816,40.43333333,41,28.2,45.8,46.9,40.86666667,29.2,29.8,13.86666667,1.6,39.66666667,34.1,24.13333333,24.83333333,18.93333333,27.93333333,24.56666667,27.56666667,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,822,40.53333333,41.1,28.2,45.8,46.9,40.86666667,29.16666667,29.76666667,13.86666667,1.6,39.8,34.23333333,24.13333333,24.83333333,18.93333333,27.93333333,24.53333333,27.53333333,11.63333333,6.966666667,,,
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,828,40.53333333,41.3,28.2,45.76666667,46.86666667,40.86666667,29.16666667,29.73333333,13.8,1.6,39.83333333,34.33333333,24.13333333,24.83333333,18.93333333,27.93333333,24.53333333,27.5,11.63333333,6.933333333,,,
30,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,834,40.5,41.4,28.2,45.76666667,46.83333333,40.83333333,29.13333333,29.7,13.8,1.566666667,39.7,34.6,24.13333333,24.83333333,18.93333333,27.93333333,24.5,27.43333333,11.63333333,6.9,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,840,40.5,41.53333333,28.2,45.76666667,46.83333333,40.83333333,29.1,29.7,13.8,1.566666667,39.8,34.7,24.13333333,24.83333333,18.93333333,27.93333333,24.5,27.33333333,11.63333333,6.9,,,
30,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,,846,40.6,41.66666667,28.2,45.76666667,46.83333333,40.83333333,29.06666667,29.5,13.8,1.566666667,39.83333333,34.73333333,24.13333333,24.83333333,18.93333333,27.93333333,24.43333333,27.33333333,11.56666667,6.9,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,852,40.53333333,41.83333333,28.2,45.76666667,46.83333333,40.83333333,29.06666667,29.43333333,13.8,1.566666667,40.03333333,34.83333333,24.13333333,24.83333333,18.93333333,27.93333333,24.36666667,27.33333333,11.56666667,6.866666667,,,
30,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,,858,40.4,42.03333333,28.2,45.76666667,46.83333333,40.83333333,29.03333333,29.43333333,13.76666667,1.566666667,40,35.06666667,24.13333333,24.83333333,18.93333333,27.93333333,24.36666667,27.3,11.56666667,6.866666667,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,864,40.3,42.26666667,28.2,45.76666667,46.83333333,40.83333333,28.9,29.33333333,13.76666667,1.566666667,40.16666667,35.23333333,24.13333333,24.83333333,18.93333333,27.93333333,24.36666667,27.26666667,11.56666667,6.833333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,2,,870,40.23333333,42.53333333,28.2,45.76666667,46.83333333,40.83333333,28.86666667,29.3,13.73333333,1.566666667,39.96666667,35.46666667,24.13333333,24.83333333,18.93333333,27.93333333,24.33333333,27.26666667,11.56666667,6.833333333,,,
30,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,,876,40.13333333,41.9,27.13333333,44.8,44.8,42.83333333,31.8,27.8,13.63333333,3.133333333,39.76666667,33.9,24.06666667,24.83333333,19.93333333,24.96666667,25.13333333,28.83333333,12.3,7.633333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,882,40.13333333,42.16666667,27.13333333,44.8,44.8,42.83333333,31.7,27.8,13.63333333,3.133333333,39.53333333,34.3,24.06666667,24.83333333,19.93333333,24.96666667,25.13333333,28.8,12.3,7.633333333,,,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,888,40.36666667,42.36666667,27.13333333,44.8,44.8,42.83333333,31.63333333,27.8,13.6,3.133333333,39.43333333,34.6,24.06666667,24.83333333,19.93333333,24.96666667,25.13333333,28.76666667,12.26666667,7.6,,,
30,33,47,49,45,41,28,35,23,4,0,26,46,19,17,30,23,29,22,10,3,,894,40.5,42.56666667,27.13333333,44.8,44.8,42.83333333,31.6,27.73333333,13.56666667,3.133333333,39.36666667,34.93333333,24.06666667,24.83333333,19.93333333,24.96666667,25.13333333,28.73333333,12.23333333,7.6,,,
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,900,40.66666667,42.7,27.13333333,44.8,44.8,42.83333333,31.53333333,27.7,13.5,3.1,39.3,35.1,24.06666667,24.83333333,19.93333333,24.96666667,25.1,28.7,12.23333333,7.6,,,
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,906,40.63333333,42.93333333,27.13333333,44.8,44.8,42.83333333,31.53333333,27.6,13.5,3.1,39.06666667,35.53333333,24.06666667,24.83333333,19.93333333,24.96666667,25.1,28.6,12.23333333,7.6,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,912,40.73333333,43.23333333,27.13333333,44.8,44.8,42.83333333,31.43333333,27.56666667,13.5,3.1,39.16666667,35.63333333,24.06666667,24.83333333,19.93333333,24.96666667,25.03333333,28.53333333,12.23333333,7.566666667,,,
36,33,47,49,45,41,28,36,21,4,0,26,46,19,17,30,23,29,22,10,3,,918,40.6,43.6,27.13333333,44.8,44.8,42.83333333,31.4,27.5,13.46666667,3.1,39.06666667,35.9,24.06666667,24.83333333,19.93333333,24.96666667,25,28.53333333,12.23333333,7.566666667,,,
36,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,2,,924,40.53333333,43.9,27.13333333,44.8,44.8,42.83333333,31.3,27.46666667,13.43333333,3.1,38.63333333,36.5,24.06666667,24.83333333,19.93333333,24.96666667,25,28.5,12.2,7.566666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,,930,40.4,44.2,27.13333333,44.76666667,44.8,42.83333333,31.26666667,27.43333333,13.36666667,3.1,38.5,36.66666667,24.06666667,24.83333333,19.93333333,24.96666667,24.96666667,28.5,12.13333333,7.566666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,936,40.13333333,44.6,27.1,44.76666667,44.8,42.83333333,31.2,27.33333333,13.36666667,3.033333333,38.4,36.86666667,24.06666667,24.83333333,19.93333333,24.96666667,24.93333333,28.5,12.1,7.566666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,942,39.96666667,45.06666667,27.1,44.76666667,44.8,42.83333333,31.16666667,27.26666667,13.36666667,3,38.46666667,37,24.06666667,24.83333333,19.93333333,24.96666667,24.86666667,28.46666667,12.1,7.566666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,21,10,3,,948,39.8,45.36666667,27.1,44.76666667,44.8,42.83333333,31.16666667,27.16666667,13.3,3,38.26666667,37.43333333,24.06666667,24.83333333,19.93333333,24.93333333,24.86666667,28.43333333,12.1,7.533333333,,,
36,33,47,49,45,41,28,36,23,4,0,25,46,19,17,30,23,29,22,10,3,,954,39.63333333,43.7,24.2,46.56666667,41.8,47.83333333,29.83333333,28.03333333,13.06666667,4.566666667,38.33333333,37.63333333,18.43333333,27.46666667,20.93333333,26.93333333,24,27.9,13.5,7.533333333,,,
36,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,960,39.6,44.03333333,24.2,46.56666667,41.8,47.83333333,29.8,28,13.03333333,4.566666667,38.23333333,37.96666667,18.43333333,27.46666667,20.93333333,26.93333333,23.96666667,27.86666667,13.46666667,7.466666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,966,39.33333333,44.6,24.2,46.53333333,41.8,47.83333333,29.76666667,27.93333333,13.03333333,4.566666667,37.93333333,38.33333333,18.43333333,27.46666667,20.93333333,26.93333333,23.96666667,27.83333333,13.43333333,7.466666667,,,
36,33,47,49,45,41,27,37,23,4,0,26,46,19,17,30,23,29,21,9,3,,972,39.16666667,44.93333333,24.2,46.53333333,41.8,47.83333333,29.73333333,27.93333333,13.03333333,4.5,37.83333333,38.53333333,18.43333333,27.46666667,20.93333333,26.93333333,23.93333333,27.8,13.43333333,7.466666667,,,
36,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,,978,39.1,45.2,24.2,46.53333333,41.8,47.83333333,29.73333333,27.9,13.03333333,4.5,37.43333333,39.06666667,18.43333333,27.46666667,20.93333333,26.93333333,23.9,27.8,13.36666667,7.466666667,,,
36,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,984,38.9,45.5,24.2,46.53333333,41.8,47.83333333,29.7,27.83333333,13.03333333,4.5,37.36666667,39.36666667,18.43333333,27.46666667,20.93333333,26.93333333,23.9,27.73333333,13.36666667,7.466666667,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,990,38.9,45.66666667,24.2,46.53333333,41.8,47.83333333,29.63333333,27.76666667,13.03333333,4.466666667,37.36666667,39.56666667,18.43333333,27.46666667,20.93333333,26.93333333,23.83333333,27.73333333,13.36666667,7.433333333,,,
36,33,47,49,45,41,28,37,23,3,0,26,46,19,17,30,23,29,22,10,3,,996,38.96666667,45.83333333,24.2,46.53333333,41.8,47.83333333,29.53333333,27.73333333,13,4.466666667,37.23333333,39.96666667,18.43333333,27.46666667,20.93333333,26.93333333,23.83333333,27.73333333,13.36666667,7.433333333,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,1002,38.93333333,46.13333333,24.2,46.53333333,41.8,47.83333333,29.53333333,27.7,13,4.466666667,37.03333333,40.36666667,18.43333333,27.46666667,20.93333333,26.93333333,23.8,27.7,13.33333333,7.433333333,,,
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,,1008,38.76666667,46.43333333,24.2,46.53333333,41.8,47.83333333,29.43333333,27.63333333,12.96666667,4.466666667,37.1,40.6,18.43333333,27.46666667,20.93333333,26.93333333,23.8,27.7,13.3,7.433333333,,,
36,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,1014,38.73333333,46.6,24.2,46.53333333,41.8,47.83333333,29.33333333,27.53333333,12.93333333,4.433333333,37,40.93333333,18.43333333,27.46666667,20.93333333,26.93333333,23.8,27.63333333,13.3,7.433333333,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,1020,38.63333333,46.9,24.2,46.53333333,41.8,47.83333333,29.3,27.53333333,12.86666667,4.433333333,36.76666667,41.23333333,18.43333333,27.46666667,20.93333333,26.93333333,23.76666667,27.63333333,13.3,7.433333333,,,
36,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,9,3,,1026,38.6,47.06666667,20.4,43.33333333,43.83333333,51.8,29.56666667,26.9,12.63333333,5.966666667,36.7,39.6,18.33333333,29.43333333,19.93333333,23.93333333,27.76666667,27.63333333,11.76666667,8.966666667,,,
36,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,9,3,,1032,38.4,47.36666667,20.4,43.33333333,43.83333333,51.8,29.53333333,26.9,12.56666667,5.966666667,36.6,39.83333333,18.33333333,29.4,19.93333333,23.93333333,27.76666667,27.63333333,11.76666667,8.933333333,,,
36,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,,1038,38.33333333,47.56666667,20.4,43.33333333,43.83333333,51.8,29.5,26.86666667,12.53333333,5.933333333,36.53333333,40.06666667,18.33333333,29.36666667,19.93333333,23.93333333,27.76666667,27.63333333,11.76666667,8.933333333,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,,1044,38.2,47.73333333,20.4,43.33333333,43.83333333,51.8,29.5,26.86666667,12.53333333,5.933333333,36.2,40.36666667,18.33333333,29.36666667,19.93333333,23.93333333,27.73333333,27.63333333,11.76666667,8.933333333,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,2,,1050,38.13333333,48,20.4,43.33333333,43.83333333,51.8,29.46666667,26.73333333,12.53333333,5.933333333,36.13333333,40.6,18.33333333,29.36666667,19.93333333,23.93333333,27.73333333,27.63333333,11.7,8.9,,,
36,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,,1056,38.13333333,48.2,20.4,43.33333333,43.83333333,51.8,29.43333333,26.66666667,12.53333333,5.9,36.23333333,40.7,18.33333333,29.36666667,19.93333333,23.93333333,27.6,27.53333333,11.7,8.9,,,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,,1062,38.2,48.36666667,20.4,43.33333333,43.83333333,51.8,29.4,26.66666667,12.53333333,5.9,36.13333333,41,18.33333333,29.36666667,19.93333333,23.93333333,27.6,27.5,11.7,8.866666667,,,
